Brewery,Address,zipcode,PhoneNumber,YelpRating,NumReviews,lat,lng,url,PopDensity,Population Density,LANDSQMI,MedianIncome,Median Income
Cahaba Brewing Co,"4500 5th Ave S, Birmingham, AL 35222",35222,-3398,4.5,55,33.52664749,-86.76547889,https://www.yelp.com/biz/cahaba-brewing-co-birmingham?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2112,3.7,44,44214
Thumb Coast Brewery,"330 Quay St, Port Huron, MI 48060",48060,-5891,4,54,42.9757296,-82.4232515,https://www.yelp.com/biz/thumb-coast-brewery-port-huron?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1959,20.9,35,35337
Cooperage Brewing Company,"981 Airway Ct, Santa Rosa, CA 95403",95403,-10786,4.5,54,38.475267,-122.735473,https://www.yelp.com/biz/cooperage-brewing-company-santa-rosa?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2052,22,60,60394
Compass Rose Brewery,"3201 Northside Dr, Raleigh, NC 27615",27615,-7476,4,54,35.8838806,-78.5827026,https://www.yelp.com/biz/compass-rose-brewery-raleigh?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2181,19.3,78,78335
Skyland Ale Works,"109 N Maple, Corona, CA 92880",92880,-4804,5,54,33.88313,-117.60281,https://www.yelp.com/biz/skyland-ale-works-corona?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2380,24.7,100,100452
BJ's Restaurant & Brewhouse,"5707 Dillard Dr, Cary, NC 27518",27518,-9798,3,53,35.7556705,-78.7435144,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-cary?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2040,9.6,102,102038
Garage Grill,"1122 Draper Pkwy, Draper, UT 84020",84020,-4662,3,52,40.52736602,-111.858826,https://www.yelp.com/biz/garage-grill-draper-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1579,25.2,90,89922
BJ's Restaurant & Brewhouse,"140 Town Center Pkwy, Slidell, LA 70458",70458,-1709,3,52,30.2689401,-89.7605855,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-slidell?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1661,21.1,53,52571
Frothy Beard Brewing,"7358 Peppermill Pkwy, Ste B",29418,-4605,4.5,52,32.92384338,-80.07624054,https://www.yelp.com/biz/frothy-beard-brewing-north-charleston?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1746,13.5,42,42190
Lakeland Brewing Company,"640 E Main St, Lakeland, FL 33801",33801,-5402,4,52,28.04580193,-81.95050371,https://www.yelp.com/biz/lakeland-brewing-company-lakeland-3?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1767,19.1,33,33255
BJ's Restaurant & Brewhouse,"192 Hanes Mall Circle, Winston-Salem, NC 27103",27103,-3358,3,52,36.0723737,-80.3003323,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-winston-salem?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1789,18.6,42,42289
The Black Abbey Brewing Company,"2952 Sidco Dr, Nashville, TN 37204",37204,-1439,4.5,51,36.1059113,-86.7552872,https://www.yelp.com/biz/the-black-abbey-brewing-company-nashville?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1626,7.4,64,64267
Birdsong Brewing,"1016 N Davidson St, Charlotte, NC 28206",28206,-2845,4.5,51,35.23067829,-80.82650381,https://www.yelp.com/biz/birdsong-brewing-charlotte-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1686,7.1,21,21087
8th Street Ale Haus,"1132 N 8th St, Sheboygan, WI 53081",53081,-8667,3.5,51,43.75726,-87.71332,https://www.yelp.com/biz/8th-street-ale-haus-sheboygan-3?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1696,25.4,42,42333
Junk Ditch Brewing Company,"1825 W Main St, Fort Wayne, IN 46808",46808,-4507,4.5,51,41.07797644,-85.16700567,https://www.yelp.com/biz/junk-ditch-brewing-company-fort-wayne?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1803,10.7,39,39452
8-Bit Aleworks,"1050 Fairway Dr, Avondale, AZ 85323",85323,-3197,4.5,51,33.45447102,-112.3263827,https://www.yelp.com/biz/8-bit-aleworks-avondale-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2127,18.6,45,44658
JL Beers,"1230 County Rd 42 W, Burnsville, MN 55337",55337,-8346,3.5,51,44.7467549,-93.2961318,https://www.yelp.com/biz/jl-beers-burnsville?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2375,18.7,65,65372
RipTide Brewing Company,"987 3rd Ave North, Naples, FL 34102",34102,-6999,4.5,50,26.15109,-81.79494,https://www.yelp.com/biz/riptide-brewing-company-naples?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1850,5.7,67,67466
Urban Artifact,"1660 Blue Rock St, Cincinnati, OH 45223",45223,-5861,4,49,39.16065741,-84.54207802,https://www.yelp.com/biz/urban-artifact-cincinnati?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2125,5.8,25,25070
Alter Brewing Company,"2300 Wisconsin Ave, Downers Grove, IL 60515",60515,-10728,4.5,47,41.79081,-88.04061,https://www.yelp.com/biz/alter-brewing-company-downers-grove?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2441,11.3,81,81383
Crystal Lake Brewing,"150 N Main St, Crystal Lake, IL 60014",60014,-10286,4,45,42.245312,-88.316372,https://www.yelp.com/biz/crystal-lake-brewing-crystal-lake-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1919,25.3,81,81031
Pleasure House Brewing,"3025 Shore Dr, Virginia Beach, VA 23451",23451,-2168,4,45,36.90984579,-76.07778083,https://www.yelp.com/biz/pleasure-house-brewing-virginia-beach-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2258,18.4,59,59017
515 Brewing Company,"7700 University Ave, Clive, IA 50325",50325,-5790,4.5,43,41.5999841,-93.7226495,https://www.yelp.com/biz/515-brewing-company-clive?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2009,7.7,91,90993
Jekyll Brewing,"2855 Marconi Dr, Alpharetta, GA 30005",30005,-7251,4.5,43,34.086075,-84.247494,https://www.yelp.com/biz/jekyll-brewing-alpharetta?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2378,14.5,102,102230
O'Fallon Brewery,"45 Progress Pkwy, Saint Louis, MO 63043",63043,-3446,3.5,42,38.7046204,-90.4478531,https://www.yelp.com/biz/o-fallon-brewery-saint-louis?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1585,14.1,61,61300
Calicraft Brewing,"2700 Mitchell Dr, Walnut Creek, CA 94598",94598,-9505,4.5,42,37.93073811,-122.0259615,https://www.yelp.com/biz/calicraft-brewing-walnut-creek?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1693,15.3,121,121067
Nine Pin Cider,"929 Broadway, Albany, NY 12207",12207,-10965,4.5,42,42.66187,-73.74382,https://www.yelp.com/biz/nine-pin-cider-albany?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1837,1.1,12,11879
Westlake Brewing,"31111 Via Colinas, Westlake Village, CA 91362",91362,-10720,4.5,42,34.15397,-118.80238,https://www.yelp.com/biz/westlake-brewing-westlake-village?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1837,19.6,105,104715
Echo Brewing Company,"5969 Iris Pkwy, Frederick, CO 80530",80530,-7133,4,42,40.1117461,-104.9454081,https://www.yelp.com/biz/echo-brewing-company-frederick?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1993,1.9,60,59721
Pocock Brewing Company,"24907 Ave Tibbitts, Santa Clarita, CA 91355",91355,-6334,4.5,42,34.43352714,-118.568753,https://www.yelp.com/biz/pocock-brewing-company-santa-clarita-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2107,15.5,88,88415
Lanikai Brewing Company,"175-C Hamakua Dr, Kailua, HI 96734",96734,NA,4.5,42,21.39056,-157.74156,https://www.yelp.com/biz/lanikai-brewing-company-kailua?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2335,21.7,89,89016
Amravathi Indian Restaurant,"1008 New Jersey 34, Matawan, NJ 07747",7747,-1897,3,42,40.40331,-74.2323399,https://www.yelp.com/biz/amravathi-indian-restaurant-matawan?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2446,12.6,94,94328
Blue Nose Brewery,"6119 E Ave, Hodgkins, IL 60525",60525,-6810,4.5,42,41.7792288,-87.85779542,https://www.yelp.com/biz/blue-nose-brewery-hodgkins-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2473,12.6,75,74573
Gizmo Brew Works,"5907 Triangle Dr, Raleigh, NC 27617",27617,-3799,4,41,35.89645708,-78.7444806,https://www.yelp.com/biz/gizmo-brew-works-raleigh?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1808,8.4,79,78902
Blue Collar Brewery,"40 Cottage St, Poughkeepsie, NY 12601",12601,-4037,4,41,41.7074394,-73.9182205,https://www.yelp.com/biz/blue-collar-brewery-poughkeepsie?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2308,18.8,42,42411
BJ's Restaurant & Brewhouse,"7880 Mentor Ave, Mentor, OH 44060",44060,-2075,3,40,41.66100818,-81.3598734,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-mentor?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1563,38.5,64,64446
Scorched Earth Brewing Company,"203 Berg St, Algonquin, IL 60102",60102,-8904,4.5,40,42.1712173,-88.3031851,https://www.yelp.com/biz/scorched-earth-brewing-company-algonquin?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2221,14.5,100,99655
D9 Brewing Company,"11138-C Treynorth Dr, Cornelius, NC 28031",28031,-10528,4.5,39,35.46082,-80.84707,https://www.yelp.com/biz/d9-brewing-company-cornelius-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1684,14.5,82,81737
NoDa Brewing Company,"2921 N Tryon St, Charlotte, NC 28206",28206,-8454,4.5,39,35.25168,-80.81264,https://www.yelp.com/biz/noda-brewing-company-charlotte-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1686,7.1,21,21087
Front Porch,"2301 Grand Avenue, Hoover, AL 35226",35226,-2712,4.5,39,33.39673825,-86.88368933,https://www.yelp.com/biz/front-porch-hoover?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1758,17.9,84,83644
Three Spirits Brewery,"5046 Old Pineville Rd, Charlotte, NC 28217",28217,-6067,4,38,35.1716594,-80.8793263,https://www.yelp.com/biz/three-spirits-brewery-charlotte-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1634,14.8,39,38832
River Rat Brewery,"1231 Shop Rd, Columbia, SC 29201",29201,-7238,4.5,38,33.9726715,-81.0111008,https://www.yelp.com/biz/river-rat-brewery-columbia?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1803,11.4,30,29557
Westminster Brewing Company,"7655 W 108th Ave, Broomfield, CO 80021",80021,-2450,4,38,39.8926277,-105.0818176,https://www.yelp.com/biz/westminster-brewing-company-broomfield?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1822,16.5,71,71221
New Paradigm Brewing Co,"600 S Main St, Elkhart, IN 46516",46516,-9750,4,38,41.682152,-85.970526,https://www.yelp.com/biz/new-paradigm-brewing-co-elkhart?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1887,17.8,36,35670
Border Brewing Company,"406 E 18th St, Kansas City, MO 64108",64108,-6406,4.5,38,39.09173723,-94.57858317,https://www.yelp.com/biz/border-brewing-company-kansas-city?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2088,3.6,36,35521
Civil Society Brewing,"1200 Town Center Dr, Jupiter, FL 33458",33458,-8095,4.5,38,26.88958318,-80.1146957,https://www.yelp.com/biz/civil-society-brewing-jupiter?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2282,21.6,68,67798
Geaux Brewing,"12031 Northup Way, Bellevue, WA 98005",98005,-9694,4.5,38,47.6304588,-122.1797485,https://www.yelp.com/biz/geaux-brewing-bellevue?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2361,7.5,85,84774
Four Day Ray Brewing,"11671 Lantern Rd, Fishers, IN 46038",46038,-859,3,38,39.9581,-86.0135899,https://www.yelp.com/biz/four-day-ray-brewing-fishers?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2389,15.8,75,75320
IMB?B Custom Brews,"785 E 2nd St, Reno, NV 89502",89502,-7240,4.5,37,39.52764,-119.80099,https://www.yelp.com/biz/imb%C4%ABb-custom-brews-reno-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1957,22.3,33,33258
Audacity Brew House,"1012 Shady Oaks Dr, Denton, TX 76205",76205,-3144,4.5,37,33.19971,-97.12026,https://www.yelp.com/biz/audacity-brew-house-denton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2188,8.5,41,41371
Resolute Brewing Company,"7286 S Yosemite St, Centennial, CO 80112",80112,-2679,4.5,36,39.58476,-104.88495,https://www.yelp.com/biz/resolute-brewing-company-centennial?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1577,18.5,81,81191
Ten Fifty-Five Brewing,"3810 E 44th St, Tucson, AZ 85713",85713,-9053,5,36,32.18515,-110.91198,https://www.yelp.com/biz/ten-fifty-five-brewing-tucson-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2117,23.7,33,33459
Diamond Bear Brewing Company,"600 N Broadway, North Little Rock, AR 72114",72114,-3947,4,35,34.75914003,-92.27253366,https://www.yelp.com/biz/diamond-bear-brewing-company-north-little-rock?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1585,8,19,19123
HenHouse Brewing Company,"322 Bellevue Ave, Santa Rosa, CA 95407",95407,-6261,4.5,35,38.40057,-122.72546,https://www.yelp.com/biz/henhouse-brewing-company-santa-rosa?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1735,22.7,54,53729
Yelp's Brewventure: 2016 Finale at Belching Beaver Tavern,"302 E Broadway, b/t Citrus Ave & Indiana Ave",92084,-10736,5,35,33.2021,-117.24113,https://www.yelp.com/biz/yelps-brewventure-2016-finale-at-belching-beaver-tavern-vista?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1821,26.2,48,47559
Sun King Brewing Tap Room & Small-Batch Brewery,"7848 E 96th St, Fishers, IN 46037",46037,-2678,4.5,35,39.92795906,-86.02512865,https://www.yelp.com/biz/sun-king-brewing-tap-room-and-small-batch-brewery-fishers?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1897,18.9,100,99707
Zwei Brewing,"4612 S Mason St, Fort Collins, CO 80525",80525,-3674,4.5,35,40.5229607,-105.0788116,https://www.yelp.com/biz/zwei-brewing-fort-collins?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1998,24.2,64,63754
Rogness Brewing Company,"2400 Patterson Industrial Dr, Austin, TX 78660",78660,-6231,4.5,34,30.4020498,-97.628377,https://www.yelp.com/biz/rogness-brewing-company-austin-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1519,45.3,76,76007
Bakfish Brewing,"1231 E Broadway St, Pearland, TX 77581",77581,-9931,4.5,34,29.543427,-95.222551,https://www.yelp.com/biz/bakfish-brewing-pearland-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1646,25.8,84,83709
Iron Hill Brewery & Restaurant,"Huntingdon Valley Shopping Ctr, Abington Township, PA 19006",19006,-10466,3.5,34,40.0881294,-75.0935984,https://www.yelp.com/biz/iron-hill-brewery-and-restaurant-abington-township?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1669,12.8,90,90234
Triptych Brewing,"1703 Woodfield Dr, Savoy, IL 61874",61874,NA,4.5,34,40.076844,-88.249369,https://www.yelp.com/biz/triptych-brewing-savoy?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1709,4.2,58,58085
Sin City Brewing Company,"Harmon Corner, 3717 Las Vegas Blvd S",89109,-10314,4,34,36.1087121,-115.1724729,https://www.yelp.com/biz/sin-city-brewing-company-las-vegas-6?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1753,4.4,40,40074
Culver Beer Company,"2719 W Loker Ave, Ste D",92010,-3928,4.5,34,33.13264,-117.2584,https://www.yelp.com/biz/culver-beer-company-carlsbad?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1780,8.1,90,90417
Chino Valley Brewery,"1609 S Grove Ave, Ontario, CA 91761",91761,-8358,4.5,34,34.0443303,-117.6272851,https://www.yelp.com/biz/chino-valley-brewery-ontario?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1951,29.2,61,60971
SchillingBridge Cork & Tap House,"575 Fallbrook Blvd, Lincoln, NE 68521",68521,-8466,4.5,34,40.8772545,-96.7271652,https://www.yelp.com/biz/schillingbridge-cork-and-tap-house-lincoln?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2194,14.5,48,48430
Shannon Brewing Company,"820 N Main St, Keller, TX 76248",76248,-11045,4.5,34,32.9467087,-97.2535858,https://www.yelp.com/biz/shannon-brewing-company-keller-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2401,14.4,112,111606
Leatherhead Brewing Company,"875 Lombardi Ave, Green Bay, WI 54304",54304,-10693,2,34,44.49724,-88.04509,https://www.yelp.com/biz/leatherhead-brewing-company-green-bay-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2402,11.7,46,45875
Badger State Brewing Company,"990 Tony Canadeo Run, Green Bay, WI 54304",54304,-7240,4.5,34,44.49734686,-88.05030378,https://www.yelp.com/biz/badger-state-brewing-company-green-bay-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2402,11.7,46,45875
Florida Beer Company,"200 Imperial Blvd, Cape Canaveral, FL 32920",32920,-5162,4.5,34,28.39893457,-80.61166133,https://www.yelp.com/biz/florida-beer-company-cape-canaveral-3?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2430,4.1,41,41060
Saloon Door Brewing,"105 Magellan Cir, Webster, TX 77598",77598,-5339,4,33,29.52678943,-95.11914975,https://www.yelp.com/biz/saloon-door-brewing-webster?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1905,12.1,47,46682
Granite City Food & Brewery,"992 Willow Rd, Northbrook, IL 60062",60062,-1565,3.5,33,42.10618359,-87.80295561,https://www.yelp.com/biz/granite-city-food-and-brewery-northbrook?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,2155,18.5,101,100520
Salem Ale Works,"2027 25th St SE, Salem, OR 97302",97302,-9978,4.5,32,44.919281,-123.0104599,https://www.yelp.com/biz/salem-ale-works-salem?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1575,23.6,53,53114
Twisted Spur Brewing,"705 Gervais St, Columbia, SC 29201",29201,-1769,3.5,32,33.99930338,-81.04121201,https://www.yelp.com/biz/twisted-spur-brewing-columbia?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,2,1803,11.4,30,29557
